epoch	loss	v_loss	|	v_mae	v_mdae	v_sa	v_pr25	|	t_mae	t_mdae	t_sa	t_pr25
64	3.8702	14.0573	|	3.0809	2.9403	25.3207	21.9512	|	3.0582	2.5509	25.8732	33.3333	|  Best result at epoch 20
65	4.0499	19.1827	|	3.5393	3.4781	14.2098	21.9512	|	3.3390	2.9010	19.0655	21.4286	|  Best result at epoch 20
66	8.0590	13.5309	|	2.9543	2.4845	28.3896	14.6341	|	3.0712	2.8858	25.5569	26.1905	|  Best result at epoch 20
67	3.5889	15.8116	|	3.2521	2.8083	21.1720	21.9512	|	3.1619	2.6690	23.3579	30.9524	|  Best result at epoch 20
68	4.3972	13.5246	|	2.8817	2.3484	30.1498	19.5122	|	3.1441	2.6791	23.7906	21.4286	|  Best result at epoch 20
69	3.9630	17.4011	|	3.4381	3.0909	16.6630	17.0732	|	3.1986	2.7033	22.4689	23.8095	|  Best result at epoch 20
70	4.9940	15.5535	|	3.2829	2.6201	20.4260	19.5122	|	3.1260	2.7603	24.2281	26.1905	|  Best result at epoch 20
71	4.3083	18.4137	|	3.4955	3.2094	15.2719	26.8293	|	3.3232	2.9216	19.4476	21.4286	|  Best result at epoch 20
72	4.3146	13.7076	|	2.9738	2.7340	27.9175	19.5122	|	3.0434	2.7700	26.2320	21.4286	|  Best result at epoch 20
73	3.3622	17.3986	|	3.1864	2.6324	22.7646	24.3902	|	3.4233	3.3912	17.0221	21.4286	|  Best result at epoch 20
74	3.8900	17.2101	|	3.4741	2.8604	15.7921	17.0732	|	3.1152	2.8703	24.4907	33.3333	|  Best result at epoch 20
75	4.8589	16.9066	|	3.4208	2.9469	17.0823	14.6341	|	3.2301	2.7689	21.7060	28.5714	|  Best result at epoch 20
76	3.3673	18.9426	|	3.4542	3.3445	16.2735	29.2683	|	3.6077	3.4452	12.5517	23.8095	|  Best result at epoch 20
77	3.7923	15.7206	|	3.2514	2.9989	21.1897	17.0732	|	3.2289	3.0040	21.7343	26.1905	|  Best result at epoch 20
78	3.2448	16.4345	|	3.2460	2.8633	21.3203	21.9512	|	3.3429	3.2820	18.9723	23.8095	|  Best result at epoch 20
