epoch	loss	v_loss	|	v_mae	v_mdae	v_sa	v_pr25	|	t_mae	t_mdae	t_sa	t_pr25
61	2.7203	4.8756	|	1.7264	1.5867	31.6348	37.5000	|	2.6146	2.3330	-3.5356	22.0000	|  Best result at epoch 26
62	2.6290	4.2939	|	1.6440	1.4785	34.8981	35.4167	|	2.4102	1.9374	4.5569	28.0000	|  Best result at epoch 26
63	2.0634	4.2689	|	1.6298	1.4851	35.4606	35.4167	|	2.3395	1.8443	7.3581	26.0000	|  Best result at epoch 26
64	2.0697	4.4766	|	1.6637	1.4194	34.1185	37.5000	|	2.3782	1.9172	5.8255	22.0000	|  Best result at epoch 26
65	1.8281	4.2619	|	1.6170	1.4217	35.9684	35.4167	|	2.3859	1.9477	5.5188	24.0000	|  Best result at epoch 26
66	3.5701	7.3079	|	2.1690	1.7328	14.1084	35.4167	|	3.0506	3.0968	-20.7995	20.0000	|  Best result at epoch 26
67	4.1000	3.3274	|	1.4729	1.5778	41.6732	39.5833	|	2.2027	2.0516	12.7762	24.0000	|  Best result at epoch 26
68	1.9693	5.4226	|	1.8319	1.7506	27.4591	35.4167	|	2.6279	2.3994	-4.0648	26.0000	|  Best result at epoch 26
69	2.8956	4.3248	|	1.6463	1.7047	34.8082	33.3333	|	2.4402	2.2688	3.3709	22.0000	|  Best result at epoch 26
70	2.1799	3.6091	|	1.5211	1.4338	39.7639	39.5833	|	2.1778	1.8996	13.7614	28.0000	|  Best result at epoch 26
71	2.2206	3.7052	|	1.6096	1.0591	36.2595	25.0000	|	1.6570	1.0959	34.3857	18.0000	|  Best result at epoch 26
72	3.5447	3.2041	|	1.4364	1.3717	43.1204	41.6667	|	2.0719	1.8979	17.9549	24.0000	|  Best result at epoch 26
73	1.7560	3.4082	|	1.5456	1.0150	38.7972	31.2500	|	1.7219	1.1919	31.8159	22.0000	|  Best result at epoch 26
74	2.5774	3.2627	|	1.5045	1.1744	40.4219	29.1667	|	1.8876	1.3552	25.2519	24.0000	|  Best result at epoch 26
75	1.9114	3.1178	|	1.4043	1.3424	44.3926	41.6667	|	1.9399	1.5867	23.1819	32.0000	|  Best result at epoch 26
76	2.4464	3.2919	|	1.5141	1.0400	40.0408	29.1667	|	1.7273	1.1239	31.5987	18.0000	|  Best result at epoch 26
77	2.9475	3.5916	|	1.4720	1.3958	41.7096	41.6667	|	2.0717	1.6900	17.9631	30.0000	|  Best result at epoch 26
78	2.3394	3.7378	|	1.5146	1.4164	40.0211	41.6667	|	2.1043	1.6746	16.6728	26.0000	|  Best result at epoch 26
79	1.9812	2.9649	|	1.4299	1.2624	43.3762	35.4167	|	1.7829	1.4351	29.3975	24.0000	|  Best result at epoch 26
80	3.3851	4.0624	|	1.6888	1.2594	33.1229	18.7500	|	1.7039	1.2195	32.5250	18.0000	|  Best result at epoch 26
81	3.4920	3.9403	|	1.5817	1.4227	37.3651	39.5833	|	2.1814	1.6253	13.6198	24.0000	|  Best result at epoch 26
82	3.4397	3.2926	|	1.4279	1.5218	43.4567	41.6667	|	2.1230	2.0689	15.9299	28.0000	|  Best result at epoch 26
83	2.2387	3.3521	|	1.4605	1.4778	42.1660	41.6667	|	2.1436	1.8190	15.1166	26.0000	|  Best result at epoch 26
84	1.7907	3.1012	|	1.4397	1.0573	42.9892	35.4167	|	1.8386	1.3763	27.1935	22.0000	|  Best result at epoch 26
85	2.9695	3.1570	|	1.4817	1.1388	41.3255	29.1667	|	1.8535	1.2745	26.6037	18.0000	|  Best result at epoch 26
86	2.9335	3.3090	|	1.5129	1.1187	40.0907	25.0000	|	1.6855	1.2888	33.2536	22.0000	|  Best result at epoch 26
87	3.3392	3.0853	|	1.4045	1.4892	44.3813	43.7500	|	2.0647	1.8021	18.2411	26.0000	|  Best result at epoch 26
88	1.8840	3.4097	|	1.4631	1.5305	42.0628	41.6667	|	2.2062	2.0451	12.6376	26.0000	|  Best result at epoch 26
89	1.9503	3.1882	|	1.4414	1.3619	42.9215	45.8333	|	2.0701	1.7844	18.0269	28.0000	|  Best result at epoch 26
90	2.7656	3.3964	|	1.5183	1.1561	39.8775	25.0000	|	1.8740	1.3813	25.7892	20.0000	|  Best result at epoch 26
91	2.0313	3.4314	|	1.5196	1.1719	39.8258	22.9167	|	1.9768	1.4013	21.7215	18.0000	|  Best result at epoch 26
92	1.8753	3.8925	|	1.5962	1.2761	36.7922	35.4167	|	2.2344	1.7402	11.5211	20.0000	|  Best result at epoch 26
93	1.9761	4.8196	|	1.7795	1.7202	29.5335	33.3333	|	2.5335	2.3468	-0.3230	22.0000	|  Best result at epoch 26
94	2.2083	4.9847	|	1.8183	1.7720	27.9983	33.3333	|	2.5541	2.3782	-1.1386	20.0000	|  Best result at epoch 26
95	2.3559	4.8894	|	1.7805	1.7323	29.4933	33.3333	|	2.5214	2.2423	0.1530	20.0000	|  Best result at epoch 26
96	2.3244	3.3796	|	1.4480	1.5782	42.6588	33.3333	|	2.1939	2.1487	13.1248	22.0000	|  Best result at epoch 26
97	2.2240	4.7214	|	1.7834	1.6143	29.3797	33.3333	|	2.5351	2.4070	-0.3864	20.0000	|  Best result at epoch 26
98	1.8816	4.1680	|	1.6355	1.3539	35.2336	39.5833	|	2.2488	1.7082	10.9499	16.0000	|  Best result at epoch 26
99	1.6162	5.0898	|	1.7891	1.6187	29.1540	33.3333	|	2.5206	2.1998	0.1845	22.0000	|  Best result at epoch 26
100	2.4138	3.8601	|	1.5521	1.5747	38.5383	37.5000	|	2.2740	2.0301	9.9502	24.0000	|  Best result at epoch 26
101	1.5129	3.2092	|	1.4318	1.3602	43.3000	43.7500	|	2.0039	1.8628	20.6462	26.0000	|  Best result at epoch 26
102	2.2843	3.3822	|	1.5169	1.0881	39.9317	31.2500	|	1.6803	1.2211	33.4600	22.0000	|  Best result at epoch 26
